DLC01WithAmmoInfiltrator [LVLI:0800A67B],AAAFyTyWithAmmoDLC01InfiltratorMed [LVLI:1200191D]
WithAmmoNVCowboyRepeaterRegulator [LVLI:1000AC51],AAAFyTyWithAmmoNVCowboyRepeaterMed [LVLI:12000C9B]
WithAmmoNVDLC01AutoRifleSuperMutant [LVLI:100091F7],AAAFyTyWithAmmoNVDLC01AutomaticRifleMed [LVLI:12000F0B]
WithAmmoNVGrenadeLauncherBoomer [LVLI:000FFCAB],AAAFyTyWithAmmoNVGrenadeLauncherLow [LVLI:12000D87]
WithAmmoNVGrenadeLauncherLoot [LVLI:00096C8D],AAAFyTyWithAmmoNVGrenadeLauncherLow [LVLI:12000D87]
WithAmmoNVGrenadeLauncherNPC [LVLI:000FF5CB],AAAFyTyWithAmmoNVGrenadeLauncherLow [LVLI:12000D87]
WithAmmoNVGrenadeMachinegunBoS [LVLI:1001CC00],AAAFyTyWithAmmoNVGrenadeMachinegunLow [LVLI:12000BE0]
WithAmmoNVGrenadeMachinegunEnclave [LVLI:1001C9F9],AAAFyTyWithAmmoNVGrenadeMachinegunLow [LVLI:12000BE0]
WithAmmoNVGrenadeMachinegunLoot [LVLI:00096C8C],AAAFyTyWithAmmoNVGrenadeMachinegunLow [LVLI:12000BE0]
WithAmmoNVGrenadeMachinegunOutcast [LVLI:1001CC01],AAAFyTyWithAmmoNVGrenadeMachinegunLow [LVLI:12000BE0]
WithAmmoNVGrenadeMachinegunRaider [LVLI:10007AA9],AAAFyTyWithAmmoNVGrenadeMachinegunLow [LVLI:12000BE0]
WithAmmoNVGrenadeMachinegunSupermutant [LVLI:1001CC5B],AAAFyTyWithAmmoNVGrenadeMachinegunLow [LVLI:12000BE0]
WithAmmoNVGrenadeMachinegunTalon [LVLI:1001CC07],AAAFyTyWithAmmoNVGrenadeMachinegunLow [LVLI:12000BE0]
WithAmmoNVGrenadeRifleBoomer [LVLI:000FFCAA],AAAFyTyWithAmmoNVGrenadeRifleLow [LVLI:12000A36]
WithAmmoNVGrenadeRifleLoot [LVLI:100082AD],AAAFyTyWithAmmoNVGrenadeRifleLow [LVLI:12000A36]
WithAmmoNVGrenadeRifleNPC [LVLI:000FF5CD],AAAFyTyWithAmmoNVGrenadeRifleLow [LVLI:12000A36]
WithAmmoNVGrenadeRifleRaider [LVLI:10007AAB],AAAFyTyWithAmmoNVGrenadeRifleLow [LVLI:12000A36]
WithAmmoNVHeavyIncineratorBoS [LVLI:1001CA4E],AAAFyTyWithAmmoHeavyIncineratorMed [LVLI:12000B67]
WithAmmoNVHeavyIncineratorEnclave [LVLI:0900108A],AAAFyTyWithAmmoHeavyIncineratorMed [LVLI:12000B67]
WithAmmoNVHeavyIncineratorLoot [LVLI:00141155],AAAFyTyWithAmmoHeavyIncineratorLow [LVLI:12000B62]
WithAmmoNVHeavyIncineratorNPC [LVLI:100091A2],AAAFyTyWithAmmoHeavyIncineratorMed [LVLI:12000B67]
WithAmmoNVHeavyIncineratorOutcast [LVLI:1001CA5D],AAAFyTyWithAmmoHeavyIncineratorMed [LVLI:12000B67]
WithAmmoNVHeavyIncineratorRaider [LVLI:10007AB1],AAAFyTyWithAmmoHeavyIncineratorLow [LVLI:12000B62]
WithAmmoNVHeavyIncineratorSupermutant [LVLI:1001CC59],AAAFyTyWithAmmoHeavyIncineratorMed [LVLI:12000B67]
WithAmmoNVHeavyIncineratorTalon [LVLI:1001CBF5],AAAFyTyWithAmmoHeavyIncineratorMed [LVLI:12000B67]
WithAmmoNVHuntingRevolverLoot [LVLI:00096C87],AAAFyTyWithAmmoNVHuntingRevolverLow [LVLI:12000CFA]
WithAmmoNVHuntingRevolverNPC [LVLI:100091A4],AAAFyTyWithAmmoNVHuntingRevolverMed [LVLI:12000D00]
WithAmmoNVHuntingShotgunLoot [LVLI:00096C8F],AAAFyTyWithAmmoNVHuntingShotgunLow [LVLI:12000D39]
WithAmmoNVHuntingShotgunNPC [LVLI:001599C1],AAAFyTyWithAmmoNVHuntingShotgunMed [LVLI:12000D46]
WithAmmoNVHuntingShotgunRegulator [LVLI:1000AC4E],AAAFyTyWithAmmoNVHuntingShotgunMed [LVLI:12000D46]
WithAmmoNVHuntingShotgunTalon [LVLI:10007C54],AAAFyTyWithAmmoNVHuntingShotgunMed [LVLI:12000D46]
WithAmmoNVIncineratorBoS [LVLI:1001CA4D],AAAFyTyWithAmmoNVIncineratorMed [LVLI:12000C45]
WithAmmoNVIncineratorEnclave [LVLI:1001CC10],AAAFyTyWithAmmoNVIncineratorMed [LVLI:12000C45]
WithAmmoNVIncineratorLoot [LVLI:00096C86],AAAFyTyWithAmmoNVIncineratorLow [LVLI:12000C40]
WithAmmoNVIncineratorNPC [LVLI:100091A0],AAAFyTyWithAmmoNVIncineratorMed [LVLI:12000C45]
WithAmmoNVIncineratorOutcast [LVLI:1001CA66],AAAFyTyWithAmmoNVIncineratorMed [LVLI:12000C45]
WithAmmoNVIncineratorRaider [LVLI:10007AB0],AAAFyTyWithAmmoNVIncineratorLow [LVLI:12000C40]
WithAmmoNVIncineratorSupermutant [LVLI:1001CC50],AAAFyTyWithAmmoNVIncineratorMed [LVLI:12000C45]
WithAmmoNVIncineratorTalon [LVLI:1001CBF3],AAAFyTyWithAmmoNVIncineratorMed [LVLI:12000C45]
WithAmmoNVLaserRCWBoS [LVLI:1001CA48],AAAFyTyWithAmmoNVLaserRCWMed [LVLI:12000BFC]
WithAmmoNVLaserRCWEnclave [LVLI:1001CA77],AAAFyTyWithAmmoNVLaserRCWMed [LVLI:12000BFC]
WithAmmoNVLaserRCWLoot [LVLI:00096C83],AAAFyTyWithAmmoNVLaserRCWLow [LVLI:12000BF5]
WithAmmoNVLaserRCWNPC [LVLI:10009180],AAAFyTyWithAmmoNVLaserRCWMed [LVLI:12000BFC]
WithAmmoNVLaserRCWOutcast [LVLI:1001CA6B],AAAFyTyWithAmmoNVLaserRCWMed [LVLI:12000BFC]
WithAmmoNVLightMachineGunBoS [LVLI:1001CA54],AAAFyTyWithAmmoNVLightMachineGunMed [LVLI:12000C2A]
WithAmmoNVLightMachineGunLoot [LVLI:00141150],AAAFyTyWithAmmoNVLightMachineGunLow [LVLI:12000C1F]
WithAmmoNVLightMachineGunNPC [LVLI:1000919C],AAAFyTyWithAmmoNVLightMachineGunMed [LVLI:12000C2A]
WithAmmoNVLightMachineGunOutcast [LVLI:1001CA61],AAAFyTyWithAmmoNVLightMachineGunMed [LVLI:12000C2A]
WithAmmoNVLightMachineGunSupermutant [LVLI:1001CC57],AAAFyTyWithAmmoNVLightMachineGunMed [LVLI:12000C2A]
WithAmmoNVMarksmanCarbineLoot [LVLI:00130153],AAAFyTyWithAmmoNVMarksmanCarbineLow [LVLI:120009EE]
WithAmmoNVMarksmanCarbineLootSpecial [LVLI:0400DBDA],AAAFyTyWithAmmoNVMarksmanCarbineUniqueLow [LVLI:120009CD]
WithAmmoNVMarksmanCarbineNPC [LVLI:10009195],AAAFyTyWithAmmoNVMarksmanCarbineMed [LVLI:120009F9]
WithAmmoNVMultiplasRifleBoS [LVLI:1001CA4A],AAAFyTyWithAmmoNVMultiPlasRifleMed [LVLI:120009AD]
WithAmmoNVMultiplasRifleEnclave [LVLI:1001CA78],AAAFyTyWithAmmoNVMultiPlasRifleMed [LVLI:120009AD]
WithAmmoNVMultiplasRifleLoot [LVLI:00096C7B],AAAFyTyWithAmmoNVMultiPlasRifleLow [LVLI:120009A6]
WithAmmoNVMultiplasRifleNPC [LVLI:1000917E],AAAFyTyWithAmmoNVMultiPlasRifleMed [LVLI:120009AD]
WithAmmoNVMultiplasRifleOutcast [LVLI:1001CA6C],AAAFyTyWithAmmoNVMultiPlasRifleMed [LVLI:120009AD]
WithAmmoNVMultiplasRifleTalon [LVLI:1001CBFC],AAAFyTyWithAmmoNVMultiPlasRifleMed [LVLI:120009AD]
WithAmmoNVPlasmaCasterBoS [LVLI:1001CBCF],AAAFyTyWithAmmoNVPlasmaCasterMed [LVLI:12000C56]
WithAmmoNVPlasmaCasterEnclave [LVLI:1001C9FA],AAAFyTyWithAmmoNVPlasmaCasterMed [LVLI:12000C56]
WithAmmoNVPlasmaCasterLoot [LVLI:00096C7E],AAAFyTyWithAmmoNVPlasmaCasterLow [LVLI:12000C4F]
WithAmmoNVPlasmaCasterLootSpecial [LVLI:0400DBE4],AAAFyTyWithAmmoNVDLC05NVPlasmaCasterUniqueLow [LVLI:120012BE]
WithAmmoNVPlasmaCasterOutcast [LVLI:1001CBD1],AAAFyTyWithAmmoNVPlasmaCasterMed [LVLI:12000C56]
WithAmmoNVPlasmaCasterSupermutant [LVLI:10007C42],AAAFyTyWithAmmoNVPlasmaCasterMed [LVLI:12000C56]
WithAmmoNVPlasmaDefenderBoS [LVLI:1001CBDB],AAAFyTyWithAmmoNVPlasmaDefenderMed [LVLI:12000C11]
WithAmmoNVPlasmaDefenderEnclave [LVLI:1001CBDD],AAAFyTyWithAmmoNVPlasmaDefenderMed [LVLI:12000C11]
WithAmmoNVPlasmaDefenderLoot [LVLI:00096C7F],AAAFyTyWithAmmoNVPlasmaDefenderLow [LVLI:12000C0A]
WithAmmoNVPlasmaDefenderLootSpecial [LVLI:0400DBD4],AAAFyTyWithAmmoNVDLC05NVPlasmaDefenderCustomLow [LVLI:120011AA]
WithAmmoNVPlasmaDefenderOutcast [LVLI:1001CBDF],AAAFyTyWithAmmoNVPlasmaDefenderMed [LVLI:12000C11]
WithAmmoNVPulseGunLoot [LVLI:00096C4D],AAAFyTyWithAmmoNVPulseGunLow [LVLI:12000BCB]
WithAmmoNVRangerSequoiaNPC [LVLI:0013F8BE],AAAFyTyWithAmmoNVRangerSequoiaMed [LVLI:1200095B]
WithAmmoNVRiotShotgunLoot [LVLI:00096C8E],AAAFyTyWithAmmoNVRiotShotgunLow [LVLI:12000D60]
WithAmmoNVRiotShotgunLootSpecial [LVLI:0400DBD2],AAAFyTyWithAmmoNVRiotShotgunMed [LVLI:12000D6D]
WithAmmoNVRiotShotgunLootSpecial2 [LVLI:0400DBEC],AAAFyTyWithAmmoNVRiotShotgunMed [LVLI:12000D6D]
WithAmmoNVRiotShotgunNPC [LVLI:100091DF],AAAFyTyWithAmmoNVRiotShotgunMed [LVLI:12000D6D]
WithAmmoNVRiotShotgunTalon [LVLI:10007C52],AAAFyTyWithAmmoNVRiotShotgunMed [LVLI:12000D6D]
WithAmmoNVServiceRifleLoot [LVLI:000FD57B],AAAFyTyWithAmmoNVServiceRifleLow [LVLI:12000A99]
WithAmmoNVServiceRifleNPC [LVLI:100091A8],AAAFyTyWithAmmoNVServiceRifleMed [LVLI:12000AA4]
WithAmmoNVSilenced22PistolLoot [LVLI:000F90A9],AAAFyTyWithAmmoNVSilenced22PistolLow [LVLI:12000B11]
WithAmmoNVSilenced22PistolNPC [LVLI:10009182],AAAFyTyWithAmmoNVSilenced22PistolMed [LVLI:12000B17]
WithAmmoNVSilenced22SMGLoot [LVLI:00096C48],AAAFyTyWithAmmoNVSilenced22SMGLow [LVLI:12000CA9]
WithAmmoNVSilenced22SMGNPC [LVLI:10009184],AAAFyTyWithAmmoNVSilenced22SMGMed [LVLI:12000CAF]
WithAmmoNVSilenced22SMGRaiderDC [LVLI:10007C51],AAAFyTyWithAmmoNVSilenced22SMGLow [LVLI:12000CA9]
WithAmmoNVSingleShotgunLoot [LVLI:000F9DCF],AAAFyTyWithAmmoNVSingleShotgunLow [LVLI:12000AF6]
WithAmmoNVSingleShotgunNPC [LVLI:0012D515],AAAFyTyWithAmmoNVSingleShotgunMed [LVLI:12000AFF]
WithAmmoNVSingleShotgunRaider [LVLI:10007AB6],AAAFyTyWithAmmoNVSingleShotgunLow [LVLI:12000AF6]
WithAmmoNVSingleShotgunRegulator [LVLI:1000AC50],AAAFyTyWithAmmoNVSingleShotgunMed [LVLI:12000AFF]
WithAmmoNVTrailCarbineLoot [LVLI:000CE976],AAAFyTyWithAmmoNVTrailCarbineLow [LVLI:12000BB6]
WithAmmoNVTrailCarbineNPC [LVLI:1000919E],AAAFyTyWithAmmoNVTrailCarbineMed [LVLI:12000BBD]
WithAmmoNVTrailCarbineRegulator [LVLI:1000AC4D],AAAFyTyWithAmmoNVTrailCarbineMed [LVLI:12000BBD]
WithAmmoNVVarmintRifleLoot [LVLI:000E3953],AAAFyTyWithAmmoNVVarmintRifleLow [LVLI:12000D99]
WithAmmoNVVarmintRifleNPC [LVLI:100091AA],AAAFyTyWithAmmoNVVarmintRifleMed [LVLI:12000D9F]
WithAmmoNVVarmintRifleRaider [LVLI:10007AB7],AAAFyTyWithAmmoNVVarmintRifleLow [LVLI:12000D99]
WithAmmoNVVarmintRifleRegulator [LVLI:1000AC4F],AAAFyTyWithAmmoNVVarmintRifleMed [LVLI:12000D9F]
WithAmmoNVVarmintRifleTalon [LVLI:1001CC05],AAAFyTyWithAmmoNVVarmintRifleMed [LVLI:12000D9F]
WithAmmoPlasmaPistolBoS [LVLI:1001CA43],AAAFyTyWithAmmoPlasmaPistolMed [LVLI:12000E18]
WithAmmoPlasmaPistolEnclave [LVLI:0007D421],AAAFyTyWithAmmoPlasmaPistolMed [LVLI:12000E18]
WithAmmoPlasmaPistolEnclave0 [LVLI:1001CBD9],AAAFyTyWithAmmoPlasmaPistolMed [LVLI:12000E18]
WithAmmoPlasmaPistolLoot [LVLI:000302AF],AAAFyTyWithAmmoPlasmaPistolLow [LVLI:12000E11]
WithAmmoPlasmaPistolNPC [LVLI:10009178],AAAFyTyWithAmmoPlasmaPistolMed [LVLI:12000E18]
WithAmmoPlasmaPistolOutcast [LVLI:1001CA74],AAAFyTyWithAmmoPlasmaPistolMed [LVLI:12000E18]
WithAmmoPlasmaPistolTalon [LVLI:1001CBF0],AAAFyTyWithAmmoPlasmaPistolMed [LVLI:12000E18]
WithAmmoPlasmaRifleBoS [LVLI:1001CA40],AAAFyTyWithAmmoPlasmaRifleMed [LVLI:12000E03]
WithAmmoPlasmaRifleEnclave [LVLI:0002F705],AAAFyTyWithAmmoPlasmaRifleMed [LVLI:12000E03]
WithAmmoPlasmaRifleEnclave0 [LVLI:1001CBE5],AAAFyTyWithAmmoPlasmaRifleMed [LVLI:12000E03]
WithAmmoPlasmaRifleEnclave2 [LVLI:1001CBE4],AAAFyTyWithAmmoPlasmaRifleMed [LVLI:12000E03]
WithAmmoPlasmaRifleLoot [LVLI:000302B2],AAAFyTyWithAmmoPlasmaRifleLow [LVLI:12000DFC]
WithAmmoPlasmaRifleNPC [LVLI:0002937C],AAAFyTyWithAmmoPlasmaRifleMed [LVLI:12000E03]
WithAmmoPlasmaRifleOutcast [LVLI:1001CA70],AAAFyTyWithAmmoPlasmaRifleMed [LVLI:12000E03]
WithAmmoPlasmaRifleTalon [LVLI:1001CBF1],AAAFyTyWithAmmoPlasmaRifleMed [LVLI:12000E03]
WithAmmoScoped44MagnumChineseGhoul [LVLI:000B301F],AAAFyTyWithAmmoNV44RevolverLow [LVLI:12000CE5]
WithAmmoScoped44MagnumLoot [LVLI:000302B3],AAAFyTyWithAmmoNV44RevolverLow [LVLI:12000CE5]
WithAmmoScoped44MagnumNPC [LVLI:00029380],AAAFyTyWithAmmoNV44RevolverMed [LVLI:12000CEC]
WithAmmoScoped44MagnumRegulator [LVLI:1000AC53],AAAFyTyWithAmmoNV44RevolverMed [LVLI:12000CEC]
WithAmmoScoped44MagnumTalon [LVLI:1000806F],AAAFyTyWithAmmoNV44RevolverMed [LVLI:12000CEC]
WithAmmoShotgunCombatBoS [LVLI:1001CC42],AAAFyTyWithAmmoShotgunCombatMed [LVLI:12001667]
WithAmmoShotgunCombatLoot [LVLI:060302B4],AAAFyTyWithAmmoShotgunCombatLow [LVLI:1200165A]
WithAmmoShotgunCombatNPC [LVLI:0602936D],AAAFyTyWithAmmoShotgunCombatMed [LVLI:12001667]
WithAmmoShotgunCombatOutcast [LVLI:1001CC44],AAAFyTyWithAmmoShotgunCombatMed [LVLI:12001667]
WithAmmoShotgunCombatRaider [LVLI:10007AB9],AAAFyTyWithAmmoShotgunCombatLow [LVLI:1200165A]
WithAmmoShotgunCombatTalon [LVLI:06044479],AAAFyTyWithAmmoShotgunCombatMed [LVLI:12001667]
WithAmmoShotgunSawedOffLoot [LVLI:000302B5],AAAFyTyWithAmmoShotgunSawedOffLow [LVLI:12000DD5]
WithAmmoShotgunSawedOffLootDC [LVLI:060302B5],AAAFyTyWithAmmoShotgunSawedOffDCLow [LVLI:120015A3]
WithAmmoShotgunSawedOffNPC [LVLI:0002937D],AAAFyTyWithAmmoShotgunSawedOffMed [LVLI:12000DE2]
WithAmmoShotgunSawedOffNPCDC [LVLI:0602937D],AAAFyTyWithAmmoShotgunSawedOffDCMed [LVLI:120015B0]
WithAmmoShotgunSawedOffRaider [LVLI:0002F6F2],AAAFyTyWithAmmoShotgunSawedOffLow [LVLI:12000DD5]
WithAmmoShotgunSawedOffRaiderDC [LVLI:0602F6F2],AAAFyTyWithAmmoShotgunSawedOffDCLow [LVLI:120015A3]
WithAmmoSniperRifleBoS [LVLI:1001CA45],AAAFyTyWithAmmoSniperRifleMed [LVLI:12000DB2]
WithAmmoSniperRifleChineseGhoul [LVLI:000B303E],AAAFyTyWithAmmoSniperRifleLow [LVLI:12000DAB]
WithAmmoSniperRifleLoot [LVLI:000302B6],AAAFyTyWithAmmoSniperRifleLow [LVLI:12000DAB]
WithAmmoSniperRifleNPC [LVLI:00029382],AAAFyTyWithAmmoSniperRifleMed [LVLI:12000DB2]
WithAmmoSniperRifleOutcast [LVLI:1001CA6D],AAAFyTyWithAmmoSniperRifleMed [LVLI:12000DB2]
WithAmmoSniperRifleRaider [LVLI:10007AA5],AAAFyTyWithAmmoSniperRifleLow [LVLI:12000DAB]
WithAmmoSniperRifleTalon [LVLI:0607F4E7],AAAFyTyWithAmmoSniperRifleMed [LVLI:12000DB2]
WithAmmoTeslaCannonBoS [LVLI:10009172],AAAFyTyWithAmmoTeslaCannonMed [LVLI:12000B8D]
WithAmmoTeslaCannonEnclave [LVLI:1001CC0E],AAAFyTyWithAmmoTeslaCannonMed [LVLI:12000B8D]
WithAmmoTeslaCannonLoot [LVLI:0015C641],AAAFyTyWithAmmoTeslaCannonLow [LVLI:12000B86]
WithAmmoTeslaCannonOutcast [LVLI:1001CBEA],AAAFyTyWithAmmoTeslaCannonMed [LVLI:12000B8D]
WithAmmoTriBeamLaserRifleBoS [LVLI:1001CA46],AAAFyTyWithAmmoLaserRifleMed [LVLI:12000E57]
WithAmmoTriBeamLaserRifleEnclave [LVLI:1001CA79],AAAFyTyWithAmmoLaserRifleMed [LVLI:12000E57]
WithAmmoTriBeamLaserRifleLoot [LVLI:00130C3A],AAAFyTyWithAmmoLaserRifleLow [LVLI:12000E50]
WithAmmoTriBeamLaserRifleLootSpecial [LVLI:0400DBDB],AAAFyTyWithAmmoDLC01UniqueLaserRifleLow [LVLI:120018CA]
WithAmmoTriBeamLaserRifleOutcast [LVLI:1001CA6E],AAAFyTyWithAmmoLaserRifleMed [LVLI:12000E57]
WithAmmoTriBeamLaserRifleSupermutant [LVLI:0900104E],AAAFyTyWithAmmoLaserRifleMed [LVLI:12000E57]
WithAmmoTriBeamLaserRifleTalon [LVLI:1001CBFD],AAAFyTyWithAmmoLaserRifleMed [LVLI:12000E57]
WeapPreordGrenadeRifle "Mercenary's Grenade Rifle" [WEAP:001735E4],AAAFyTyWithAmmoPreordGrenadeRifleMed [LVLI:12000808]
WeapPreordCaravanShotgun "Sturdy Caravan Shotgun" [WEAP:001735E3],AAAFyTyWithAmmoPreordCaravanShotgunMed [LVLI:1200081D]
WeapPreord10mmPistol "Weathered 10mm Pistol" [WEAP:001735D4],AAAFyTyWithAmmoPreord10mmPistolMed [LVLI:12000836]
WeapShotgunSawedOffUnique "Big Boomer" [WEAP:001673CD],AAAFyTyWithAmmoShotgunSawedOffUniqueMed [LVLI:12000851]
WeapNVMinigunUnique "CZ57 Avenger" [WEAP:001629B6],AAAFyTyWithAmmoNVMinigunUniqueMed [LVLI:12000873]
WeapNVMissileLauncherUnique "Annabelle" [WEAP:00162019],AAAFyTyWithAmmoNVMissileLauncherUniqueMed [LVLI:12000889]
WeapNVGrenadeMachinegunUnique "Mercy" [WEAP:0015FFF4],AAAFyTyWithAmmoNVGrenadeMachinegunUniqueMed [LVLI:1200089B]
WeapNVGaussRifleUnique "YCS/186" [WEAP:0015B38D],AAAFyTyWithAmmoNVGaussRifleUniqueMed [LVLI:120008AE]
WeapNVTeslaCannonUnique "Tesla-Beaton Prototype" [WEAP:0015A47F],AAAFyTyWithAmmoNVTeslaCannonUniqueMed [LVLI:120008C3]
WeapNVGaussRifle "Gauss Rifle" [WEAP:0015837B],AAAFyTyWithAmmoNVGaussRifleMed [LVLI:120008D8]
WeapLaserRifleUnique "AER14 Prototype" [WEAP:001479B3],AAAFyTyWithAmmoLaserRifleUniqueMed [LVLI:120008ED]
WeapNVGrenadeRifleUnique "Thump-Thump" [WEAP:001429E2],AAAFyTyWithAmmoNVGrenadeRifleUniqueMed [LVLI:12000901]
WeapNVSniperRifleUnique "Gobi Campaign Scout Rifle" [WEAP:001429E1],AAAFyTyWithAmmoNVSniperRifleUniqueMed [LVLI:12000914]
WeapNV127mmSubmachineGun "12.7mm Submachine Gun" [WEAP:001429D1],AAAFyTyWithAmmoNV127mmSubmachineGunMed [LVLI:12000928]
WeapNVThatGun "That Gun" [WEAP:00133058],AAAFyTyWithAmmoNVThatGunMed [LVLI:1200093F]
WeapNVRangerSequoia "Ranger Sequoia" [WEAP:00129A44],AAAFyTyWithAmmoNVRangerSequoiaMed [LVLI:1200095B]
WeapNV44RevolverUnique "Mysterious Magnum" [WEAP:00127C6C],AAAFyTyWithAmmoNV44RevolverUniqueMed [LVLI:1200096E]
VFSWeapLaserRifleVanGraff "Van Graff Laser Rifle" [WEAP:001251CD],AAAFyTyWithAmmoVFSLaserRifleVanGraffMed [LVLI:12000983]
VFSWeapPlasmaRifleVanGraff "Van Graff Plasma Rifle" [WEAP:001251CC],AAAFyTyWithAmmoVFSPlasmaRifleVanGraffMed [LVLI:12000998]
WeapNVMultiPlasRifle "Multiplas Rifle" [WEAP:00121168],AAAFyTyWithAmmoNVMultiPlasRifleMed [LVLI:120009AD]
WeapNVBrushGun "Brush Gun" [WEAP:00121148],AAAFyTyWithAmmoNVBrushGunMed [LVLI:120009C1]
WeapNVMarksmanCarbineUnique "All-American" [WEAP:00106FEB],AAAFyTyWithAmmoNVMarksmanCarbineUniqueMed [LVLI:120009D8]
WeapNVMarksmanCarbine "Marksman Carbine" [WEAP:00106FEA],AAAFyTyWithAmmoNVMarksmanCarbineMed [LVLI:120009F9]
WeapMissileLauncherBroken "Broken Missile Launcher" [WEAP:001056D2],AAAFyTyWithAmmoMissileLauncherBrokenMed [LVLI:12000A15]
WeapNVLaserPistolUnique "Pew Pew" [WEAP:00103B1D],AAAFyTyWithAmmoNVLaserPistolUniqueMed [LVLI:12000A28]
WeapNVGrenadeRifle "Grenade Rifle" [WEAP:000FF576],AAAFyTyWithAmmoNVGrenadeRifleMed [LVLI:12000A3C]
WeapNVCowboyRepeaterUnique "La Longue Carabine" [WEAP:000F56F5],AAAFyTyWithAmmoNVCowboyRepeaterUniqueMed [LVLI:12000A4F]
WeapNVHuntingShotgunUnique "Dinner Bell" [WEAP:000F0B12],AAAFyTyWithAmmoNVHuntingShotgunUniqueMed [LVLI:12000A6A]
WeapNVBattleRifleUnique "This Machine" [WEAP:000F062B],AAAFyTyWithAmmoNVBattleRifleUniqueMed [LVLI:12000A8B]
WeapNVServiceRifle "Service Rifle" [WEAP:000E9C3B],AAAFyTyWithAmmoNVServiceRifleMed [LVLI:12000AA4]
WeapNV9mmPistolUnique "Maria" [WEAP:000E7655],AAAFyTyWithAmmoNV9mmPistolUniqueMed [LVLI:12000AC1]
WeapNVPlasmaRifleUnique "Q-35 Matter Modulator" [WEAP:000E6064],AAAFyTyWithAmmoNVPlasmaRifleUniqueMed [LVLI:12000AD6]
WeapNVVarmintRifleUnique "Ratslayer" [WEAP:000E5B17],AAAFyTyWithAmmoNVVarmintRifleUniqueMed [LVLI:12000AEA]
WeapNVSingleShotgun "Single Shotgun" [WEAP:000E393B],AAAFyTyWithAmmoNVSingleShotgunMed [LVLI:12000AFF]
WeapNVSilenced22Pistol "Silenced .22 Pistol" [WEAP:000E377A],AAAFyTyWithAmmoNVSilenced22PistolMed [LVLI:12000B17]
WeapNV9mmPistol "9mm Pistol" [WEAP:000E3778],AAAFyTyWithAmmoNV9mmPistolMed [LVLI:12000B2A]
WeapNV9mmSubmachineGunUnique "Vance's 9mm Submachine Gun" [WEAP:000E32F4],AAAFyTyWithAmmoNV9mmSubmachineGunUniqueMed [LVLI:12000B3F]
WeapNV357RevolverUnique "Lucky" [WEAP:000E2C86],AAAFyTyWithAmmoNV357RevolverUniqueMed [LVLI:12000B54]
WeapHeavyIncinerator "Heavy Incinerator" [WEAP:000E2BFC],AAAFyTyWithAmmoHeavyIncineratorMed [LVLI:12000B67]
WeapNVTriBeamLaserRifle "Tri-beam Laser Rifle" [WEAP:000E2BF4],AAAFyTyWithAmmoNVTriBeamLaserRifleMed [LVLI:12000B78]
WeapTeslaCannon "Tesla Cannon" [WEAP:000E2BEC],AAAFyTyWithAmmoTeslaCannonMed [LVLI:12000B8D]
WeapNVCaravanShotgun "Caravan Shotgun" [WEAP:000CD53A],AAAFyTyWithAmmoNVCaravanShotgunMed [LVLI:12000BA4]
WeapNVTrailCarbine "Trail Carbine" [WEAP:000CD539],AAAFyTyWithAmmoNVTrailCarbineMed [LVLI:12000BBD]
WeapNVPulseGun "Pulse Gun" [WEAP:00090A6B],AAAFyTyWithAmmoNVPulseGunMed [LVLI:12000BD2]
WeapNVGrenadeMachinegun "Grenade Machinegun" [WEAP:00090A6A],AAAFyTyWithAmmoNVGrenadeMachinegunMed [LVLI:12000BE7]
WeapNVLaserRCW "Laser RCW" [WEAP:0009073B],AAAFyTyWithAmmoNVLaserRCWMed [LVLI:12000BFC]
WeapNVPlasmaDefender "Plasma Defender" [WEAP:00090727],AAAFyTyWithAmmoNVPlasmaDefenderMed [LVLI:12000C11]
WeapNVLightMachineGun "Light Machine Gun" [WEAP:000906DF],AAAFyTyWithAmmoNVLightMachineGunMed [LVLI:12000C2A]
WeapNVIncinerator "Incinerator" [WEAP:000906DA],AAAFyTyWithAmmoNVIncineratorMed [LVLI:12000C45]
WeapNVPlasmaCaster "Plasma Caster" [WEAP:000906CF],AAAFyTyWithAmmoNVPlasmaCasterMed [LVLI:12000C56]
WeapNVAssaultCarbine "Assault Carbine" [WEAP:0008F21E],AAAFyTyWithAmmoNVAssaultCarbineMed [LVLI:12000C6C]
WeapNVAntiMaterielRifle "Anti-Materiel Rifle" [WEAP:0008F21C],AAAFyTyWithAmmoNVAntiMaterielRifleMed [LVLI:12000C84]
WeapNVCowboyRepeater "Cowboy Repeater" [WEAP:0008F21A],AAAFyTyWithAmmoNVCowboyRepeaterMed [LVLI:12000C9B]
WeapNVSilenced22SMG "Silenced .22 SMG" [WEAP:0008F218],AAAFyTyWithAmmoNVSilenced22SMGMed [LVLI:12000CAF]
WeapNV9mmSubmachineGun "9mm Submachine Gun" [WEAP:0008F217],AAAFyTyWithAmmoNV9mmSubmachineGunMed [LVLI:12000CC2]
WeapNV357Revolver ".357 Magnum Revolver" [WEAP:0008F216],AAAFyTyWithAmmoNV357RevolverMed [LVLI:12000CD7]
WeapNV44Revolver ".44 Magnum Revolver" [WEAP:0008F215],AAAFyTyWithAmmoNV44RevolverMed [LVLI:12000CEC]
WeapNVHuntingRevolver "Hunting Revolver" [WEAP:0008F214],AAAFyTyWithAmmoNVHuntingRevolverMed [LVLI:12000D00]
