DLC01WithAmmoInfiltrator [LVLI:0800A67B]
NVDLC02WeapServiceRifleUnique "Survivalist's Rifle" [WEAP:0200DD79]
NVDLC02WeapComplianceRegulator "Compliance Regulator" [WEAP:0200C626]
NVDLC02Weap45AutoPistolUnique "A Light Shining in Darkness" [WEAP:02009DBE]
NVDLC02Weap45AutoSubmachineGun ".45 Auto Submachine Gun" [WEAP:0200996C]
NVDLC02Weap45AutoPistol ".45 Auto Pistol" [WEAP:02008E1A]
WeapNVDLC02Faderator "The Faderator" [WEAP:02000800]
NVDLC03WeapLaerUniqueElijah "Elijah's Advanced LAER" [WEAP:03015DD3]
NVDLC03WeapTeslaCannonUniqueElijah "Elijah's Jury-Rigged Tesla Cannon" [WEAP:0301199E]
NVDLC03WeapSniperRifleUniqueChristine "Christine's COS Silencer Rifle" [WEAP:030112BA]
NVDLC03WeapCyberdogGunFido "FIDO" [WEAP:0300FD3C]
NVDLC03WeapCyberdogGun "K9000 Cyberdog Gun" [WEAP:0300E39E]
NVDLC03WeapSonicGunTarantula "Sonic Emitter - Tarantula" [WEAP:0300E389]
NVDLC03WeapSonicGunRoboScorpion "Sonic Emitter - Robo-Scorpion" [WEAP:0300E386]
NVDLC03WeapSonicGunRevelation "Sonic Emitter - Revelation" [WEAP:0300E381]
NVDLC03WeapSonicGunGabrielsBark "Sonic Emitter - Gabriel's Bark" [WEAP:0300E37E]
NVDLC03WeapSonicGunOperaSinger "Sonic Emitter - Opera Singer" [WEAP:0300E1B8]
NVDLC03WeapLaer "LAER" [WEAP:0300B9CF]
WeapNVDLC03Faderator "The Faderator" [WEAP:03000800]
NVDLC04WeapSMMG "Shoulder Mounted Machine Gun" [WEAP:04008858]
NVDLC04WeapArcWelder "Arc Welder" [WEAP:0400766B]
NVDLC04weapflaregun "Flare Gun" [WEAP:04004C4E]
NVDLC04WeapRedGlare "Red Glare" [WEAP:04004C3C]
NVDLC04WeapGrenadeRifleBLUE "Great Bear Grenade Rifle" [WEAP:040046C4]
NVDLC04WeapGrenadeRifleRED "Red Victory Grenade Rifle" [WEAP:040046C3]
WeapNVDLC04Faderator "The Faderator" [WEAP:04000800]
NVDLC05WeapFatmanCustom "Fat Man (GRA)" [WEAP:05000AC3]
ModTest "ModTest" [WEAP:05000A18]
NVDLC05WeapPlasmaPistolCustom "Custom Plasma Pistol" [WEAP:05000855]
NVDLC05WeapNVTriBeamLaserRifleCustom "Tri-beam Laser Rifle (GRA)" [WEAP:05000854]
NVDLC05WeapNVPlasmaDefenderCustom "Custom Plasma Defender" [WEAP:05000853]
NVDLC05WeapNVHuntingRevolverCustom "Hunting Revolver (GRA)" [WEAP:05000852]
NVDLC05WeapNVAssaultCarbineCustom "Assault Carbine (GRA)" [WEAP:05000850]
NVDLC05WeapNVAntiMaterielRifleCustom "Anti-Materiel Rifle (GRA)" [WEAP:0500084F]
NVDLC05WeapNV127mmSubmachineGunCustom "12.7mm Submachine Gun (GRA)" [WEAP:0500084E]
NVDLC05WeapLaserPistolCustom "Custom Laser Pistol" [WEAP:0500084D]
NVDLC05Weap25mmGrenadeAPWCustom "25mm Grenade APW" [WEAP:0500081B]
NVDLC05WeapNV556mmPistolCustom "5.56mm Pistol" [WEAP:05000813]
NVDLC05WeapNVBattleRifleCustom "Battle Rifle" [WEAP:05000812]
NVDLC05WeapNVBrushGunUnique "Medicine Stick" [WEAP:0500080E]
NVDLC05Weap10mmSubmachineGunUnique "Sleepytyme" [WEAP:0500080D]
NVDLC05WeapHuntingRifleUnique "Paciencia" [WEAP:0500080C]
NVDLC05WeapFlamerUnique "Cleansing Flame" [WEAP:0500080B]
NVDLC05WeapNVPlasmaCasterUnique "The Smitty Special" [WEAP:0500080A]
NVDLC05WeapNVLightMachineGunUnique "Bozar" [WEAP:05000806]
NVDLC05WeapNV127mmPistolUnique "Li'l Devil" [WEAP:05000805]
NVDLC05WeapFatmanUnique "Esther" [WEAP:05000804]
NVDLC05WeapGatlingLaserUnique "Sprtel-Wood 9700" [WEAP:05000803]
WeapNVDLC05Faderator "The Faderator" [WEAP:05000800]
WeapUniqueVictoryRifle "Victory Rifle" [WEAP:060CB548]
WeapUniqueVengeance "Vengeance" [WEAP:060CB547]
WeapUniqueBurnmaster "Burnmaster" [WEAP:060C80BD]
WeapUniqueFirelance "Firelance" [WEAP:060C80BA]
WeapUniqueXuanlongAssaultRifle "Xuanlong Assault Rifle" [WEAP:060C800E]
WeapUniqueProtectronGaze "Protectron's Gaze" [WEAP:060C553F]
WeapUniqueMissLauncher "Miss Launcher" [WEAP:060B2644]
MQ11AutumnLaserPistol "Col. Autumn's Laser Pistol" [WEAP:060ABBE4]
WeapUniqueReservistsRifle "Reservist's Rifle" [WEAP:06092966]
WeapUniqueSydneys10mmSubGun "Sydney's 10mm ""Ultra"" SMG" [WEAP:0606E7CC]
WeapUniqueKneecapper "The Kneecapper" [WEAP:0606B53A]
WeapUniqueA321PlasmaRifle "A3-21's Plasma Rifle" [WEAP:0606B539]
WeapUniqueMS18Minigun "Eugene" [WEAP:0606B538]
WeapUniqueSmugglersEndLaserPistol "Smuggler's End" [WEAP:0606B536]
WeapUniqueTerribleShotgun "The Terrible Shotgun" [WEAP:0606B534]
WeapUniqueWandaAssaultRifle "Wanda" [WEAP:0606B533]
WeapUniqueLawDog32CalPistol "Law Dog" [WEAP:0606B532]
WeapUniqueColAutumns10mmPistol "Col. Autumn's 10mm Pistol" [WEAP:0606B531]
WeapUniqueOlPainless "Ol' Painless" [WEAP:06066C76]
WeapUniqueWazerWifle "Wazer Wifle" [WEAP:06061793]
WeapUniqueZhuRongChinesePistol "Zhu-Rong v418 Chinese Pistol" [WEAP:06060C2C]
MS06LincolnsRifle "Lincoln's Repeater" [WEAP:0603C07A]
WeapUniqueMIRV "Experimental MIRV" [WEAP:0603422B]
WeapUniqueBlackhawk "Blackhawk" [WEAP:060303A2]
WeapAssaultRifle "Assault Rifle" [WEAP:0601FFEC]
Weap10mmPistolSilenced "Silenced 10mm Pistol" [WEAP:06004350]
Weap44MagnumScoped "Scoped .44 Magnum" [WEAP:0600434D]
WeapShotgunSawedOffDC "Short Barrel Shotgun" [WEAP:0600434C]
WeapHuntingRifleDC ".32 Rifle" [WEAP:06004333]
WeapDartGun "Dart Gun" [WEAP:0600432A]
WeapShotgunCombat "Combat Shotgun" [WEAP:06004327]
WeapChinesePistol "Chinese Pistol" [WEAP:06004325]
WeapChineseAssaultRifle "Chinese Assault Rifle" [WEAP:0600080B]
Weap32CaliberPistol ".32 Pistol" [WEAP:0600080A]
DLC02WeapLaserRifle "Laser Rifle" [WEAP:0700CBFC]
DLC02WeapShotgunCombat "Alloy Steel Combat Shotgun" [WEAP:0700C7C2]
DLC02WeapGaussRifleWasteland "Gauss Rifle Prototype" [WEAP:0700C07D]
DLC02WeapChinesePistolWasteland "Chinese Dragoon Pistol" [WEAP:0700C071]
DLC02WeapChineseAssaultRifleWasteland "Chinese Dragoon Assault Rifle" [WEAP:0700C070]
DLC02Weap10mmSubmachineGunWasteland "Alloy Steel 10mm Submachine Gun" [WEAP:0700C06F]
DLC02WeapAssaultRifleWasteland "Alloy Steel Assault Rifle" [WEAP:0700C06E]
DLC02Weap10mmPistolSilencedWasteland "Alloy Steel Silenced 10mm Pistol" [WEAP:0700C06D]
DLC02Weap10mmPistolWasteland "Alloy Steel 10mm Pistol" [WEAP:0700C06C]
DLC02WeapHIGHDMGChineseAssaultRifle "Chinese Assault Rifle" [WEAP:0700AF7D]
DLC02Weap10mmSubmachineGun "Alloy Steel 10mm Submachine Gun" [WEAP:07003F72]
DLC02Weap10mmPistolSilenced "Alloy Steel Silenced 10mm Pistol" [WEAP:07003F4A]
DLC02Weap10mmPistol "Alloy Steel 10mm Pistol" [WEAP:07003F49]
DLC02WeapSniperRifle "Sniper Rifle" [WEAP:07003F48]
DLC02WeapMinigun "Minigun" [WEAP:07003F47]
DLC02WeapMissileLauncher "Missile Launcher" [WEAP:07003F46]
DLC02WeapFlamer "Flamer" [WEAP:07003F42]
DLC02WeapChinesePistol "Chinese Pistol" [WEAP:07003F41]
DLC02WeapChineseAssaultRifle "Chinese Dragoon Assault Rifle" [WEAP:07003F3F]
DLC02WeapAssaultRifle "Alloy Steel Assault Rifle" [WEAP:07003F3E]
DLC02WeapGaussRifle "Gauss Rifle Prototype" [WEAP:07003A04]
DLC01UniqueWeapLaserRifle "Metal Blaster" [WEAP:0800B513]
DLC01UniqueWeapInfiltrator "Perforator" [WEAP:0800B512]
DLC01WeapUniqueBill32CalPistol "Wild Bill's Sidearm" [WEAP:0800A7CB]
DLC01WeapInfiltrator "Infiltrator" [WEAP:0800737C]
DLC03WeapUniqueCallahansMagnum "Callahan's Magnum" [WEAP:0900B806]
DLC03UniqueFlamer02 "Slo-Burn Flamer" [WEAP:090091B3]
DLC03UniqueFlamer "Rapid-Torch Flamer" [WEAP:090091B1]
DLC03UniqueGatlingLaser "Precision Gatling Laser" [WEAP:09008895]
DLC03WeapTeslaCannon "Tesla Cannon Prototype" [WEAP:09006725]
DLC03LaserShotgun "Laser Shotgun" [WEAP:09005818]
DLC04WeapUniqueRewardRifle "Backwater Rifle" [WEAP:0A00ED14]
DLC04WeapUniquePasFishingAid "Pa's Fishing Aid" [WEAP:0A00D5B3]
DLC04WeapRifle "Lever-Action Rifle" [WEAP:0A0088DE]
DLC04WeapShotgun "Double-Barrel Shotgun" [WEAP:0A007473]
DLC05WeapUniquePlasmaPistol "MPLX Novasurge" [WEAP:0B00AB86]
DLC05WeapCaptainsSideArm "Captain's Sidearm" [WEAP:0B00A9DD]
DLC05WeapPistolUnique "Atomic Pulverizer" [WEAP:0B00A77F]
DLC05WeapRifleUnique "Destabilizer" [WEAP:0B00A77E]
DLC05WeapRobotCannonUnique "Drone Cannon Ex-B" [WEAP:0B00A77D]
DLC05weapPaulsonsRevolver "Paulson's Revolver" [WEAP:0B00829F]
DLC05WeapRobotCannon "Drone Cannon" [WEAP:0B000845]
DLC05WeapRifle "Alien Disintegrator" [WEAP:0B000842]
DLC05WeapPistol "Alien Atomizer" [WEAP:0B00083F]
WeapCryolator "Cryolator" [WEAP:10008AF4]
DLC02WeapShotgunCombatWasteland "Alloy Steel Combat Shotgun" [WEAP:10008AF3]
